Address,Port,Packets,Bytes,Total Packets,Percent Filtered,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"192.168.1.1",56452,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",58524,2,186,0,0,2,186,0,0
"192.168.1.62",58524,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64377,2,186,0,0,2,186,0,0
"192.168.1.62",64377,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49968,2,186,0,0,2,186,0,0
"192.168.1.62",49968,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51915,2,186,0,0,2,186,0,0
"192.168.1.62",51915,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49407,2,186,0,0,2,186,0,0
"192.168.1.62",49407,2,146,0,0,2,146,0,0
"192.168.1.177",60045,4,848,0,0,4,848,0,0
"192.168.1.1",49037,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",49788,2,186,0,0,2,186,0,0
"192.168.1.62",49788,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60527,2,186,0,0,2,186,0,0
"192.168.1.62",60527,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54026,2,186,0,0,2,186,0,0
"192.168.1.62",54026,2,146,0,0,2,146,0,0
"192.168.1.1",42876,6,2354,0,0,6,2354,0,0
"192.168.1.1",54335,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",64501,2,186,0,0,2,186,0,0
"192.168.1.62",64501,2,146,0,0,2,146,0,0
"192.168.1.62",63863,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63863,1,93,0,0,1,93,0,0
"fe80::f17b:6c72:fea6:5dc5",55623,2,186,0,0,2,186,0,0
"192.168.1.62",55623,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51408,2,186,0,0,2,186,0,0
"192.168.1.62",51408,2,146,0,0,2,146,0,0
"192.168.1.1",37148,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",56296,2,186,0,0,2,186,0,0
"192.168.1.62",56296,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59603,2,186,0,0,2,186,0,0
"192.168.1.62",59603,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52249,2,186,0,0,2,186,0,0
"192.168.1.62",52249,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51192,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",62344,2,186,0,0,2,186,0,0
"192.168.1.62",62344,2,146,0,0,2,146,0,0
"192.168.1.62",51192,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",51207,1,93,0,0,1,93,0,0
"192.168.1.62",51207,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",59246,1,93,0,0,1,93,0,0
"192.168.1.62",59246,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",65259,2,186,0,0,2,186,0,0
"192.168.1.62",65259,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55049,2,186,0,0,2,186,0,0
"192.168.1.62",55049,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51515,2,186,0,0,2,186,0,0
"192.168.1.62",51515,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55332,4,372,0,0,4,372,0,0
"192.168.1.62",55332,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",59040,2,186,0,0,2,186,0,0
"192.168.1.62",59040,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50649,2,186,0,0,2,186,0,0
"192.168.1.62",50649,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58341,2,186,0,0,2,186,0,0
"192.168.1.62",58341,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62258,2,186,0,0,2,186,0,0
"192.168.1.62",62258,2,146,0,0,2,146,0,0
"192.168.1.177",54975,4,868,0,0,4,868,0,0
"192.168.1.62",62260,4,868,0,0,4,868,0,0
"192.168.1.1",40900,6,2354,0,0,6,2354,0,0
"192.168.1.1",37178,2,884,0,0,2,884,0,0
"192.168.1.1",58435,6,2354,0,0,6,2354,0,0
"192.168.1.1",60018,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",63932,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",56713,2,186,0,0,2,186,0,0
"192.168.1.62",56713,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51899,2,186,0,0,2,186,0,0
"192.168.1.62",51899,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52792,2,186,0,0,2,186,0,0
"192.168.1.62",52792,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55890,2,186,0,0,2,186,0,0
"192.168.1.62",55890,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61359,2,186,0,0,2,186,0,0
"192.168.1.62",61359,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53887,2,186,0,0,2,186,0,0
"192.168.1.62",53887,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65525,2,186,0,0,2,186,0,0
"192.168.1.62",65525,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51134,2,186,0,0,2,186,0,0
"192.168.1.62",51134,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59677,2,186,0,0,2,186,0,0
"192.168.1.62",59677,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57222,2,186,0,0,2,186,0,0
"192.168.1.62",57222,2,146,0,0,2,146,0,0
"192.168.1.1",44367,6,2354,0,0,6,2354,0,0
"192.168.1.1",46119,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",52470,2,186,0,0,2,186,0,0
"192.168.1.62",52470,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65325,2,186,0,0,2,186,0,0
"192.168.1.62",65325,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56724,2,186,0,0,2,186,0,0
"192.168.1.62",56724,2,146,0,0,2,146,0,0
"192.168.1.1",37401,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",52009,2,186,0,0,2,186,0,0
"192.168.1.62",52009,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58475,2,186,0,0,2,186,0,0
"192.168.1.62",58475,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62017,2,186,0,0,2,186,0,0
"192.168.1.62",62017,2,146,0,0,2,146,0,0
"192.168.1.1",33369,6,2354,0,0,6,2354,0,0
"192.168.1.1",39207,3,976,0,0,3,976,0,0
"fe80::f17b:6c72:fea6:5dc5",54862,2,186,0,0,2,186,0,0
"192.168.1.62",54862,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62303,2,186,0,0,2,186,0,0
"192.168.1.62",62303,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55330,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",57045,2,186,0,0,2,186,0,0
"192.168.1.62",57045,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58437,2,186,0,0,2,186,0,0
"192.168.1.62",58437,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51387,2,186,0,0,2,186,0,0
"192.168.1.62",51387,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56982,2,186,0,0,2,186,0,0
"192.168.1.62",56982,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58439,2,186,0,0,2,186,0,0
"192.168.1.62",58439,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62881,2,186,0,0,2,186,0,0
"192.168.1.62",62881,2,146,0,0,2,146,0,0
"192.168.1.253",58868,4,868,0,0,4,868,0,0
"fe80::f17b:6c72:fea6:5dc5",56695,2,186,0,0,2,186,0,0
"192.168.1.62",56695,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50849,2,186,0,0,2,186,0,0
"192.168.1.62",50849,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",59179,2,192,0,0,2,192,0,0
"192.168.1.1",51457,6,2354,0,0,6,2354,0,0
"192.168.1.1",36505,2,884,0,0,2,884,0,0
"192.168.1.177",59179,2,168,0,0,1,76,1,92
"fe80::f17b:6c72:fea6:5dc5",59413,2,186,0,0,2,186,0,0
"192.168.1.62",59413,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56223,2,186,0,0,2,186,0,0
"192.168.1.62",56223,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49683,2,186,0,0,2,186,0,0
"192.168.1.62",49683,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52514,2,186,0,0,2,186,0,0
"192.168.1.62",52514,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61341,1,93,0,0,1,93,0,0
"192.168.1.62",61341,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",62753,1,93,0,0,1,93,0,0
"192.168.1.62",62753,1,73,0,0,1,73,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",60211,1,112,0,0,1,112,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",53157,1,112,0,0,1,112,0,0
"192.168.1.177",53157,2,242,0,0,1,92,1,150
"192.168.1.177",60211,2,200,0,0,1,92,1,108
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",61250,1,112,0,0,1,112,0,0
"192.168.1.177",53158,156,118174,0,0,34,8238,122,109936
"192.168.1.177",61250,2,200,0,0,1,92,1,108
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",65525,1,112,0,0,1,112,0,0
"192.168.1.177",65525,2,184,0,0,1,92,1,92
"fe80::f17b:6c72:fea6:5dc5",61313,2,186,0,0,2,186,0,0
"192.168.1.62",61313,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58825,2,186,0,0,2,186,0,0
"192.168.1.62",58825,2,146,0,0,2,146,0,0
"192.168.1.1",52434,6,2354,0,0,6,2354,0,0
"192.168.1.1",47803,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",58434,2,186,0,0,2,186,0,0
"192.168.1.62",58434,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64251,2,186,0,0,2,186,0,0
"192.168.1.62",64251,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56568,2,186,0,0,2,186,0,0
"192.168.1.62",56568,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58940,2,186,0,0,2,186,0,0
"192.168.1.62",58940,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51699,2,186,0,0,2,186,0,0
"192.168.1.62",51699,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53985,2,186,0,0,2,186,0,0
"192.168.1.62",53985,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65261,2,186,0,0,2,186,0,0
"192.168.1.62",65261,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54722,2,186,0,0,2,186,0,0
"192.168.1.62",54722,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55925,2,186,0,0,2,186,0,0
"192.168.1.62",55925,2,146,0,0,2,146,0,0
"192.168.1.1",57838,6,2354,0,0,6,2354,0,0
"192.168.1.1",36081,2,884,0,0,2,884,0,0
"192.168.1.1",40404,6,2354,0,0,6,2354,0,0
"192.168.1.1",42282,2,884,0,0,2,884,0,0
"192.168.1.1",46946,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",52928,2,186,0,0,2,186,0,0
"192.168.1.62",52928,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63871,2,186,0,0,2,186,0,0
"192.168.1.62",63871,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56099,2,186,0,0,2,186,0,0
"192.168.1.62",56099,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58778,2,186,0,0,2,186,0,0
"192.168.1.62",58778,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53214,2,186,0,0,2,186,0,0
"192.168.1.62",53214,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56976,2,186,0,0,2,186,0,0
"192.168.1.62",56976,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62763,2,186,0,0,2,186,0,0
"192.168.1.62",62763,2,146,0,0,2,146,0,0
"192.168.1.62",63853,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54646,2,186,0,0,2,186,0,0
"192.168.1.62",54646,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63853,1,93,0,0,1,93,0,0
"192.168.1.1",33841,2,884,0,0,2,884,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",60443,2,200,0,0,2,200,0,0
"fe80::f17b:6c72:fea6:5dc5",53904,2,186,0,0,2,186,0,0
"192.168.1.62",53904,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51302,2,186,0,0,2,186,0,0
"192.168.1.62",51302,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58170,2,186,0,0,2,186,0,0
"192.168.1.62",58170,2,146,0,0,2,146,0,0
"192.168.1.177",60443,2,263,0,0,1,80,1,183
"fe80::f17b:6c72:fea6:5dc5",60686,2,186,0,0,2,186,0,0
"192.168.1.62",60686,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55731,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",65182,2,186,0,0,2,186,0,0
"192.168.1.62",65182,2,146,0,0,2,146,0,0
"192.168.1.62",55731,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60269,2,186,0,0,2,186,0,0
"192.168.1.62",60269,2,146,0,0,2,146,0,0
"192.168.1.1",57886,6,2354,0,0,6,2354,0,0
"192.168.1.1",39543,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",63664,2,186,0,0,2,186,0,0
"192.168.1.62",63664,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65023,2,186,0,0,2,186,0,0
"192.168.1.62",65023,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59923,2,186,0,0,2,186,0,0
"192.168.1.62",59923,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61806,2,186,0,0,2,186,0,0
"192.168.1.62",61806,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",57597,2,206,0,0,2,206,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",64048,2,206,0,0,2,206,0,0
"192.168.1.177",64049,4,848,0,0,4,848,0,0
"192.168.1.177",57597,2,182,0,0,1,83,1,99
"192.168.1.177",64048,2,194,0,0,1,83,1,111
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",63565,1,103,0,0,1,103,0,0
"192.168.1.177",63565,2,182,0,0,1,83,1,99
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",52937,1,103,0,0,1,103,0,0
"192.168.1.177",52937,2,194,0,0,1,83,1,111
"fe80::f17b:6c72:fea6:5dc5",63350,2,186,0,0,2,186,0,0
"192.168.1.62",63350,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50693,2,186,0,0,2,186,0,0
"192.168.1.62",50693,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56798,2,186,0,0,2,186,0,0
"192.168.1.62",56798,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57949,2,186,0,0,2,186,0,0
"192.168.1.62",57949,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52988,2,186,0,0,2,186,0,0
"192.168.1.62",52988,2,146,0,0,2,146,0,0
"192.168.1.1",40098,6,2354,0,0,6,2354,0,0
"192.168.1.1",52836,2,884,0,0,2,884,0,0
"192.168.1.103",46930,1,167,0,0,1,167,0,0
"fe80::f17b:6c72:fea6:5dc5",62600,2,186,0,0,2,186,0,0
"192.168.1.62",62600,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56466,2,186,0,0,2,186,0,0
"192.168.1.62",56466,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63388,2,186,0,0,2,186,0,0
"192.168.1.62",63388,2,146,0,0,2,146,0,0
"192.168.1.1",46633,6,2354,0,0,6,2354,0,0
"192.168.1.1",56044,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",62544,2,186,0,0,2,186,0,0
"192.168.1.62",62544,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51106,2,186,0,0,2,186,0,0
"192.168.1.62",51106,2,146,0,0,2,146,0,0
"192.168.1.1",58425,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",54301,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",50336,2,186,0,0,2,186,0,0
"192.168.1.62",54301,2,146,0,0,2,146,0,0
"192.168.1.62",50336,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51525,2,186,0,0,2,186,0,0
"192.168.1.62",51525,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62270,2,186,0,0,2,186,0,0
"192.168.1.62",62270,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60670,2,186,0,0,2,186,0,0
"192.168.1.62",60670,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60822,2,186,0,0,2,186,0,0
"192.168.1.62",60822,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",62732,2,194,0,0,2,194,0,0
"192.168.1.177",62732,2,193,0,0,1,77,1,116
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",60391,1,99,0,0,1,99,0,0
"192.168.1.177",60391,2,174,0,0,1,79,1,95
"fe80::f17b:6c72:fea6:5dc5",50033,2,186,0,0,2,186,0,0
"192.168.1.62",50033,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59725,2,186,0,0,2,186,0,0
"192.168.1.62",59725,2,146,0,0,2,146,0,0
"192.168.1.177",60392,4,868,0,0,4,868,0,0
"192.168.1.62",59727,4,868,0,0,4,868,0,0
"fe80::f17b:6c72:fea6:5dc5",51792,2,186,0,0,2,186,0,0
"192.168.1.62",51792,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",52263,1,94,0,0,1,94,0,0
"192.168.1.177",52263,2,212,0,0,1,74,1,138
"192.168.1.1",36053,6,2354,0,0,6,2354,0,0
"192.168.1.1",58170,2,884,0,0,2,884,0,0
"192.168.1.1",46806,6,2354,0,0,6,2354,0,0
"192.168.1.1",41965,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",58220,2,186,0,0,2,186,0,0
"192.168.1.62",58220,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56562,2,186,0,0,2,186,0,0
"192.168.1.62",56562,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52151,2,186,0,0,2,186,0,0
"192.168.1.62",52151,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62444,2,186,0,0,2,186,0,0
"192.168.1.62",62444,2,146,0,0,2,146,0,0
"fe80::3c64:85d8:f884:544c",52265,14,10052,0,0,14,10052,0,0
"192.168.1.177",52264,14,9772,0,0,14,9772,0,0
"fe80::f17b:6c72:fea6:5dc5",63838,2,186,0,0,2,186,0,0
"192.168.1.62",63838,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54182,2,186,0,0,2,186,0,0
"192.168.1.62",54182,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58613,4,372,0,0,4,372,0,0
"192.168.1.62",58613,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",57591,2,186,0,0,2,186,0,0
"192.168.1.62",57591,2,146,0,0,2,146,0,0
"192.168.1.1",55965,6,2354,0,0,6,2354,0,0
"192.168.1.1",49303,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",61154,2,186,0,0,2,186,0,0
"192.168.1.62",61154,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56941,2,186,0,0,2,186,0,0
"192.168.1.62",56941,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53705,2,186,0,0,2,186,0,0
"192.168.1.62",53705,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65164,2,186,0,0,2,186,0,0
"192.168.1.62",65164,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52771,2,186,0,0,2,186,0,0
"192.168.1.62",52771,2,146,0,0,2,146,0,0
"192.168.1.1",49876,6,2354,0,0,6,2354,0,0
"192.168.1.1",58805,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",56241,2,186,0,0,2,186,0,0
"192.168.1.62",56241,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63613,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",55356,2,186,0,0,2,186,0,0
"192.168.1.62",55356,2,146,0,0,2,146,0,0
"192.168.1.62",63613,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56953,2,186,0,0,2,186,0,0
"192.168.1.62",56953,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53238,2,186,0,0,2,186,0,0
"192.168.1.62",53238,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58837,2,186,0,0,2,186,0,0
"192.168.1.62",58837,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50756,2,186,0,0,2,186,0,0
"192.168.1.62",50756,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57150,2,186,0,0,2,186,0,0
"192.168.1.62",57150,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57344,2,186,0,0,2,186,0,0
"192.168.1.253",51922,4,868,0,0,4,868,0,0
"192.168.1.1",38295,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",56081,2,186,0,0,2,186,0,0
"192.168.1.62",56081,2,146,0,0,2,146,0,0
"192.168.1.1",47397,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",57613,2,186,0,0,2,186,0,0
"192.168.1.62",57613,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56258,2,186,0,0,2,186,0,0
"192.168.1.62",56258,2,146,0,0,2,146,0,0
"192.168.1.1",36838,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",58972,2,186,0,0,2,186,0,0
"192.168.1.62",58972,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64921,2,186,0,0,2,186,0,0
"192.168.1.62",64921,2,146,0,0,2,146,0,0
"192.168.1.1",50345,6,2354,0,0,6,2354,0,0
"192.168.1.1",59457,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",50382,2,186,0,0,2,186,0,0
"192.168.1.62",50382,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63949,2,186,0,0,2,186,0,0
"192.168.1.62",63949,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59374,2,186,0,0,2,186,0,0
"192.168.1.62",59374,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57710,2,186,0,0,2,186,0,0
"192.168.1.62",57710,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54975,2,186,0,0,2,186,0,0
"192.168.1.62",54975,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65147,2,186,0,0,2,186,0,0
"192.168.1.62",65147,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61078,2,186,0,0,2,186,0,0
"192.168.1.62",61078,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51488,2,186,0,0,2,186,0,0
"192.168.1.62",51488,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59292,2,186,0,0,2,186,0,0
"192.168.1.62",59292,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58607,2,186,0,0,2,186,0,0
"192.168.1.62",58607,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54097,2,186,0,0,2,186,0,0
"192.168.1.62",54097,2,146,0,0,2,146,0,0
"192.168.1.1",37679,6,2354,0,0,6,2354,0,0
"192.168.1.1",54845,2,884,0,0,2,884,0,0
"192.168.1.177",58566,2,227,0,0,1,83,1,144
"192.168.1.177",50961,2,215,0,0,1,83,1,132
"192.168.1.177",60504,2,289,0,0,1,83,1,206
"192.168.1.1",33604,6,2354,0,0,6,2354,0,0
"192.168.1.1",47410,2,884,0,0,2,884,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",63000,1,123,0,0,1,123,0,0
"192.168.1.177",63000,4,376,0,0,2,172,2,204
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",62763,1,103,0,0,1,103,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",53376,1,103,0,0,1,103,0,0
"192.168.1.177",53376,2,194,0,0,1,83,1,111
"192.168.1.177",62763,2,182,0,0,1,83,1,99
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",52300,1,103,0,0,1,103,0,0
"fe80::f17b:6c72:fea6:5dc5",58785,2,186,0,0,2,186,0,0
"192.168.1.62",58785,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64547,2,186,0,0,2,186,0,0
"192.168.1.62",64547,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63654,2,186,0,0,2,186,0,0
"192.168.1.62",63654,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53235,2,186,0,0,2,186,0,0
"192.168.1.62",53235,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64870,2,186,0,0,2,186,0,0
"192.168.1.62",64870,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63955,2,186,0,0,2,186,0,0
"192.168.1.62",63955,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50576,2,186,0,0,2,186,0,0
"192.168.1.62",50576,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50940,2,186,0,0,2,186,0,0
"192.168.1.62",50940,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62020,2,174,0,0,2,174,0,0
